building_id,site_id,primaryspaceusage,sqft,yearbuilt,eui,total_kwh_2yr,annual_kwh,calculated_eui
Hog_office_Byron,Hog,Office,861524.0,,168.8,16585755.982,8292877.991,9.625823530162828
Hog_office_Shawnna,Hog,Office,293990.0,,60.6,7263812.954,3631906.477,12.353843589918025
Hog_office_Shawna,Hog,Office,196043.0,,99.5,2496954.762,1248477.381,6.36838541034365
Hog_office_Terry,Hog,Office,267536.0,,174.2,12706449.017,6353224.5085,23.747176112747447
Hog_office_Catharine,Hog,Office,118858.0,,347.4,7519917.6502,3759958.8251,31.634040831075737
Hog_science_Max,Hog,Technology/science,89456.0,,218.2,2539412.0,1269706.0,14.193637095331784
Hog_lodging_Shanti,Hog,Lodging/residential,262156.0,,129.4,4661618.0696,2330809.0348,8.890923857550467
Hog_education_Caridad,Hog,Education,259989.0,,316,24287405.2324,12143702.6162,46.70852465373535
Hog_education_Haywood,Hog,Education,37107.0,,688.5,2417986.188,1208993.094,32.58126752364783
Hog_public_Crystal,Hog,Public services,294812.0,,83,5265510.617,2632755.3085,8.930285431054367
Hog_office_Cornell,Hog,Office,671507.0,,234.1,25118549.221,12559274.6105,18.703117928033514
Hog_office_Marlene,Hog,Office,80205.0,,86.1,792849.908,396424.954,4.942646393616358
Hog_office_Mary,Hog,Office,53077.0,,96.1,562076.533,281038.2665,5.2949161878026265
Hog_office_Guadalupe,Hog,Office,72958.0,,54.7,827351.0,413675.5,5.670049891718523
Hog_parking_Bernardo,Hog,Parking,83919.0,,156.8,1124472.0,562236.0,6.699746183820112
Hog_office_Betsy,Hog,Office,249457.0,,105.4,11475365.26,5737682.63,23.000688014367206
Hog_office_Alexis,Hog,Office,28991.0,,103,341431.599,170715.7995,5.88857919699217
Hog_office_Mike,Hog,Office,63771.0,,94.7,1144486.279,572243.1395,8.97340702670493
Hog_office_Catalina,Hog,Office,52748.0,,75.9,920736.754,460368.377,8.727693504967013
Hog_office_Nia,Hog,Office,577101.0,,319.8,31349778.182,15674889.091,27.161431172359777
Hog_education_Cathleen,Hog,Education,155439.0,,367.7,6714201.0,3357100.5,21.597543087642098
Hog_office_Marilyn,Hog,Office,59476.0,,46.2,655773.704,327886.852,5.512927096644025
Hog_lodging_Edgar,Hog,Lodging/residential,177550.0,,19.5,1955121.0,977560.5,5.5058321599549425
Hog_industrial_Joanne,Hog,Manufacturing/industrial,56851.0,,180.4,2637519.113,1318759.5565,23.19676974019806
Hog_industrial_Jay,Hog,Manufacturing/industrial,63847.0,,322.8,4073179.6920000003,2036589.8460000001,31.89797243410027
Hog_industrial_Jeremy,Hog,Manufacturing/industrial,13091.0,,305.3,776342.875,388171.4375,29.65177889389657
Hog_other_Noma,Hog,Other,27648.0,,223.7,456721.856,228360.928,8.259582175925926
Hog_industrial_Quentin,Hog,Manufacturing/industrial,81372.0,,156.9,1927053.423,963526.7115,11.841010562601387
Hog_education_Beth,Hog,Education,142672.0,,101.4,1888072.833,944036.4165,6.616830327604576
Hog_office_Emmanuel,Hog,Office,20444.0,,147.6,486954.867,243477.4335,11.909481192525925
Hog_education_Jordan,Hog,Education,133072.0,,179.8,1871976.921,935988.4605,7.033699504779368
Hog_assembly_Maribel,Hog,Entertainment/public assembly,143228.0,,142.6,14709094.0,7354547.0,51.34852822073896
Hog_education_Josh,Hog,Education,60606.0,,199.6,2340288.229,1170144.1145,19.307397196647194
Hog_warehouse_Louise,Hog,Warehouse/storage,66585.0,,85.7,207881.0,103940.5,1.561019749192761
Hog_assembly_Dona,Hog,Entertainment/public assembly,166856.0,,110.5,5151339.913,2575669.9565,15.436483893297213
Hog_lodging_Nikki,Hog,Lodging/residential,74584.0,,68.7,1031737.889,515868.9445,6.916616760967499
Hog_office_Corey,Hog,Office,129532.0,,122.5,2033414.538,1016707.269,7.849081840780657
Hog_lodging_Francisco,Hog,Lodging/residential,157070.0,,120,2827947.16,1413973.58,9.002187432355
Hog_office_Merilyn,Hog,Office,37096.0,,81.8,529875.8200000001,264937.91000000003,7.1419535799007985
Hog_office_Roger,Hog,Office,98212.0,,271.9,4558636.8780000005,2279318.4390000002,23.208146041216963
Hog_office_Elsy,Hog,Office,39807.0,,59.9,476778.231,238389.1155,5.988622993443364
Hog_education_Luvenia,Hog,Education,192152.0,,332.9,8231700.917,4115850.4585,21.419763824992714
Hog_office_Cortney,Hog,Office,106511.0,,118.8,1160007.631,580003.8155,5.445482771732498
Hog_office_Sung,Hog,Office,35829.0,,173.1,822537.082,411268.541,11.478649725083034
Hog_assembly_Jasmine,Hog,Entertainment/public assembly,57201.0,,165,1492003.688,746001.844,13.041762276883272
Hog_services_Adrianna,Hog,Services,50552.0,,236.6,4375229.714,2187614.857,43.274546150498495
Hog_education_Jewel,Hog,Education,85164.0,,158.3,1146170.165,573085.0825,6.729194054999765
Hog_warehouse_Rosanna,Hog,Warehouse/storage,10559.0,,329.1,366110.104,183055.052,17.336400416706127
Hog_assembly_Letha,Hog,Entertainment/public assembly,545351.0,,85.7,10579396.877,5289698.4385,9.699621782118307
Hog_education_Donnie,Hog,Education,73597.0,,101.7,1482616.438,741308.219,10.072533105968994
Hog_lodging_Brian,Hog,Lodging/residential,138602.0,,115,1850899.0,925449.5,6.677028470007648
Hog_parking_Jean,Hog,Parking,178270.0,,994.4,992950.945,496475.4725,2.784963664665956
Hog_office_Thomas,Hog,Office,22528.0,,78.1,841546.0,420773.0,18.677778764204547
Hog_office_Richelle,Hog,Office,99946.0,,156.8,1498040.62,749020.31,7.494249994997299
Hog_health_Jenny,Hog,Healthcare,74443.0,,300.9,3184981.702,1592490.851,21.39208321803259
Hog_health_Hisako,Hog,Healthcare,121585.0,,275.7,3617781.075,1808890.5375,14.877579779578074
Hog_health_Kesha,Hog,Healthcare,115788.0,,234.3,4314695.926,2157347.963,18.63187863163713
Hog_office_Elizbeth,Hog,Office,92500.0,,240.6,2422685.157,1211342.5785,13.095595443243244
Hog_office_Denita,Hog,Office,94988.0,,87.5,1018581.282,509290.641,5.361631374489409
Hog_public_Brad,Hog,Public services,237518.0,,283.8,17529130.066,8764565.033,36.90063503818658
Hog_warehouse_Porsha,Hog,Warehouse/storage,39464.0,,9.2,203711.749,101855.8745,2.5809820215892967
Hog_office_Candi,Hog,Office,195437.0,,242.1,5419668.532,2709834.266,13.865513009307346
Hog_parking_Cliff,Hog,Parking,100328.0,,140.4,1800242.826,900121.413,8.971786669723308
Hog_office_Miriam,Hog,Office,15269.0,,152.1,404353.874,202176.937,13.241007073154758
Hog_education_Madge,Hog,Education,73044.0,,108.7,1575512.866,787756.433,10.784683656426264
Hog_assembly_Pedro,Hog,Entertainment/public assembly,268480.0,,66.8,3963058.3850000002,1981529.1925000001,7.380546753948153
Hog_office_Vera,Hog,Office,91316.0,,76.9,1982249.0,991124.5,10.853787945157475
Hog_public_Kevin,Hog,Public services,381221.0,,117.5,9625589.9482,4812794.9741,12.62468482612448
Hog_lodging_Retha,Hog,Lodging/residential,187174.0,,101.1,6214165.332,3107082.666,16.599969365403314
Eagle_office_Lillian,Eagle,Office,52141.0,,,858737.7885,429368.89425,8.234765237529007
Eagle_office_Henriette,Eagle,Office,23481.0,,,517606.7436,258803.3718,11.021820697585282
Eagle_office_Tia,Eagle,Office,122746.0,,,3079884.5983,1539942.29915,12.54576360247992
Eagle_education_Eileen,Eagle,Education,27995.0,,,702437.2734000001,351218.63670000003,12.545763054116808
Eagle_education_April,Eagle,Education,76903.0,,,679387.296,339693.648,4.417170305449722
Eagle_office_Yadira,Eagle,Office,162549.0,,,2282659.9816,1141329.9908,7.021451936339196
Eagle_office_Mable,Eagle,Office,27646.0,,,278553.6717,139276.83585,5.037865725602257
Eagle_office_Ryan,Eagle,Office,22524.0,,,456884.0,228442.0,10.142159474338483
Eagle_education_Maragret,Eagle,Education,13220.0,,,382219.0,191109.5,14.456089258698942
Eagle_education_Jewell,Eagle,Education,181328.0,,,3911485.2824,1955742.6412,10.785662673166858
Eagle_education_Paul,Eagle,Education,43143.0,,,435612.7594,217806.3797,5.048475527895603
Eagle_education_Sheena,Eagle,Education,46037.0,,,464837.0144,232418.5072,5.048515481026131
Eagle_public_Preston,Eagle,Public services,278369.0,,,5558746.9743,2779373.48715,9.984493557651893
Eagle_office_Jackie,Eagle,Office,61756.0,,,1216622.0,608311.0,9.850233175723817
Eagle_office_Elvis,Eagle,Office,42755.0,,,841166.0,420583.0,9.837048298444627
Eagle_office_Patrice,Eagle,Office,129707.0,,,1483472.3,741736.15,5.718551427448018
Eagle_office_Sheree,Eagle,Office,31300.0,,,724776.0,362388.0,11.577891373801917
Eagle_public_Minnie,Eagle,Public services,73277.0,,,2572038.0,1286019.0,17.550104398378753
Eagle_health_Athena,Eagle,Healthcare,194188.0,,,5203931.6928,2601965.8464,13.399210282818713
Eagle_office_Isidro,Eagle,Office,23871.0,,,395424.0,197712.0,8.282518537137111
Eagle_health_Jodi,Eagle,Healthcare,237704.0,,,3128087.8285,1564043.91425,6.579796361230774
Eagle_public_Ola,Eagle,Public services,95526.0,,,2244462.83,1122231.415,11.74791590771099
Eagle_health_Vincenza,Eagle,Healthcare,35354.0,,,934246.3257,467123.16285,13.212738667477513
Eagle_office_Lane,Eagle,Office,50327.0,,,807885.0,403942.5,8.02635762115763
Eagle_food_Kay,Eagle,Food sales and service,69876.0,,,3237691.1174,1618845.5587,23.16740452658996
Eagle_office_Freida,Eagle,Office,78002.0,,,1054139.0,527069.5,6.757128022358401
Eagle_office_Francis,Eagle,Office,159384.0,,,6108847.0,3054423.5,19.163927997791497
Eagle_education_Shante,Eagle,Education,232139.0,,,10498941.5167,5249470.75835,22.61348053687661
Eagle_education_Shanna,Eagle,Education,104604.0,,,5168588.0,2584294.0,24.70549883369661
Eagle_education_Luther,Eagle,Education,116249.0,,,8262098.4357,4131049.21785,35.536212938175815
Eagle_education_Samantha,Eagle,Education,134748.0,,,4688905.7793,2344452.88965,17.39879545262267
Eagle_education_Petra,Eagle,Education,24979.0,,,1161958.0,580979.0,23.25869730573682
Eagle_office_Chantelle,Eagle,Office,23702.0,,,537087.9221,268543.96105,11.330012701459792
Eagle_office_Dallas,Eagle,Office,37917.0,,,910672.6843,455336.34215,12.008764990637445
Eagle_office_Bridgett,Eagle,Office,61274.0,,,3405595.8347,1702797.91735,27.789893223063615
Eagle_education_Brooke,Eagle,Education,273234.0,,,15926860.5116,7963430.2558,29.14509268905041
Eagle_education_Wesley,Eagle,Education,71088.0,,,2225479.0,1112739.5,15.652986439342786
Eagle_office_Donovan,Eagle,Office,86455.0,,,1146963.0135,573481.50675,6.633294855705279
Eagle_office_Flossie,Eagle,Office,42942.0,,,2547940.4667,1273970.23335,29.66723099413162
Eagle_office_Randolph,Eagle,Office,65000.0,,,1922681.536,961340.768,14.78985796923077
Eagle_education_Norah,Eagle,Education,97838.0,,,8637298.0,4318649.0,44.140814407489934
Eagle_food_Jennifer,Eagle,Food sales and service,35605.0,,,1506335.4446,753167.7223,21.153425707063615
Eagle_public_Henry,Eagle,Public services,13469.0,,,512340.0,256170.0,19.01922934145074
Eagle_education_Lino,Eagle,Education,138977.0,,,3280914.8993,1640457.44965,11.803805303395526
Eagle_office_Efrain,Eagle,Office,43007.0,,,838590.8395,419295.41975,9.749469150370869
Eagle_health_Amy,Eagle,Healthcare,56388.0,,,1393619.4497,696809.72485,12.357411592005391
Eagle_assembly_Estelle,Eagle,Entertainment/public assembly,18551.0,,,200286.0,100143.0,5.398253463425152
Eagle_public_Missy,Eagle,Public services,20540.0,,,541033.0576000001,270516.52880000003,13.170230223953263
Eagle_public_Pearle,Eagle,Public services,247471.0,,,5965566.5023,2982783.25115,12.053061777541611
Eagle_office_Demetra,Eagle,Office,104089.0,,,2669917.0,1334958.5,12.825164042309947
Eagle_office_Jeff,Eagle,Office,17077.0,,,775577.0,387788.5,22.708233296246412
Eagle_office_Damian,Eagle,Office,114166.0,,,3019218.0268,1509609.0134,13.222929886305906
Eagle_office_Elias,Eagle,Office,53860.0,,,1424368.8668,712184.4334,13.222882164871889
Eagle_office_Katheleen,Eagle,Office,45240.0,,,1822147.4603,911073.73015,20.138676616931917
Eagle_education_Edith,Eagle,Education,79949.0,,,2966390.2319,1483195.11595,18.551765700008755
Eagle_office_Elia,Eagle,Office,64743.0,,,2367353.1305,1183676.56525,18.2826956620793
Eagle_lodging_Terri,Eagle,Lodging/residential,79900.0,,,1820809.774,910404.887,11.394303967459324
Eagle_office_Amie,Eagle,Office,103138.0,,,6596379.7646,3298189.8823,31.978416124997576
Eagle_public_Alvin,Eagle,Public services,76537.0,,,1799457.0616,899728.5308,11.755471612422749
Eagle_education_Peter,Eagle,Education,442438.0,,,27069463.3673,13534731.68365,30.59125048854303
Eagle_health_Reuben,Eagle,Healthcare,130067.0,,,3861148.4747,1930574.23735,14.842921243282309
Eagle_health_Reba,Eagle,Healthcare,205472.0,,,7114050.86,3557025.43,17.311484922519856
Eagle_education_Teresa,Eagle,Education,60582.0,,,1775140.8984,887570.4492,14.650728751114192
Eagle_education_Raul,Eagle,Education,164206.0,,,11456458.5734,5728229.2867,34.88440913669415
Eagle_education_Sherrill,Eagle,Education,194441.0,,,12116189.4608,6058094.7304,31.156467670913027
Eagle_education_Roman,Eagle,Education,200442.0,,,12049468.0,6024734.0,30.05724349188294
Eagle_office_Chauncey,Eagle,Office,237546.0,,,9080926.8779,4540463.43895,19.114038708081804
Eagle_office_Norbert,Eagle,Office,58196.0,,,1595733.8094,797866.9047,13.709995613100556
Eagle_office_Remedios,Eagle,Office,51471.0,,,1459809.7779,729904.88895,14.18089582386198
Eagle_office_Lamont,Eagle,Office,15649.0,,,533426.8606,266713.4303,17.043480752763756
Eagle_office_Nereida,Eagle,Office,115676.0,,,2739951.6101,1369975.80505,11.843215576696982
Eagle_office_Mandi,Eagle,Office,8836.0,,,282358.871,141179.4355,15.977754130828428
Eagle_office_Phyllis,Eagle,Office,21469.0,,,686049.6845,343024.84225,15.97768141273464
Eagle_education_Alberto,Eagle,Education,171084.0,,,7617307.375,3808653.6875,22.26189291517617
Eagle_education_Shana,Eagle,Education,25401.0,,,811703.5621999999,405851.78109999996,15.977787531986928
Eagle_health_Margo,Eagle,Healthcare,25609.0,,,951788.387,475894.1935,18.583083818188918
Eagle_education_Will,Eagle,Education,62242.0,,,1966639.125,983319.5625,15.798328500048198
Eagle_office_Marisela,Eagle,Office,90411.0,,,2290149.3299,1145074.66495,12.665214022076958
Eagle_health_Gregoria,Eagle,Healthcare,200000.0,,,7575972.6112,3787986.3056,18.939931528
Eagle_office_Amanda,Eagle,Office,91363.0,,,4858766.1487,2429383.07435,26.590447712421877
Eagle_lodging_Tressa,Eagle,Lodging/residential,54172.0,,,1130982.0,565491.0,10.438806025252898
Eagle_lodging_Casey,Eagle,Lodging/residential,66013.0,,,1353336.676,676668.338,10.250531531668004
Eagle_lodging_Dawn,Eagle,Lodging/residential,62279.0,,,1283415.5767,641707.78835,10.303758704378684
Eagle_lodging_Edgardo,Eagle,Lodging/residential,58041.0,,,868277.15,434138.575,7.479860357333609
Eagle_lodging_Trina,Eagle,Lodging/residential,57274.0,,,820981.55,410490.775,7.1671399762544965
Eagle_lodging_Andy,Eagle,Lodging/residential,66794.0,,,960449.723,480224.8615,7.189640708746294
Eagle_lodging_Stephanie,Eagle,Lodging/residential,75000.0,,,1375195.0,687597.5,9.167966666666667
Eagle_health_Trisha,Eagle,Healthcare,68637.0,,,5335808.76,2667904.38,38.86976965776476
Eagle_education_Brianne,Eagle,Education,73813.0,,,7037493.281,3518746.6405,47.67109642610381
Eagle_assembly_Herbert,Eagle,Entertainment/public assembly,82789.0,,,1198033.3943,599016.69715,7.235462406237544
Eagle_assembly_Benny,Eagle,Entertainment/public assembly,49975.0,,,863925.1191,431962.55955,8.643572977488745
Eagle_assembly_Margret,Eagle,Entertainment/public assembly,180806.0,,,6694192.2672,3347096.1336,18.51208551486123
Eagle_assembly_Josie,Eagle,Entertainment/public assembly,73488.0,,,3321027.1698,1660513.5849,22.595710658883082
Eagle_assembly_Latrina,Eagle,Entertainment/public assembly,287419.0,,,2529067.5117,1264533.75585,4.399617825717855
Eagle_assembly_Portia,Eagle,Entertainment/public assembly,34565.0,,,2271621.2753,1135810.63765,32.860137064950095
Eagle_assembly_Ian,Eagle,Entertainment/public assembly,370024.0,,,7794215.0,3897107.5,10.53203981363371
Eagle_assembly_Lacy,Eagle,Entertainment/public assembly,166489.0,,,2032898.4793,1016449.23965,6.105203584921527
Eagle_office_Sonya,Eagle,Office,87200.0,,,3160499.0,1580249.5,18.122127293577982
Eagle_assembly_Candice,Eagle,Entertainment/public assembly,84688.0,,,685742.9168,342871.4584,4.048642764027962
Cockatoo_office_Rodney,Cockatoo,Office,46981.0,1962.0,,2117580.7083,1058790.35415,22.536564869841
Cockatoo_education_Julio,Cockatoo,Education,98125.0,2011.0,,2802735.125,1401367.5625,14.281452866242038
Cockatoo_education_Brigitte,Cockatoo,Education,279840.0,2008.0,,11496955.3084,5748477.6542,20.5420156310749
Cockatoo_science_Rex,Cockatoo,Technology/science,60100.0,1912.0,,2984701.0583,1492350.52915,24.83112361314476
Cockatoo_education_Orlando,Cockatoo,Education,171008.0,1930.0,,3793790.7666,1896895.3833,11.092436513496445
Cockatoo_education_Laurence,Cockatoo,Education,47398.0,1912.0,,1154779.7748,577389.8874,12.181735250432508
Cockatoo_office_Gail,Cockatoo,Office,31316.0,1913.0,,345857.5917,172928.79585,5.522058878847873
Cockatoo_office_Paige,Cockatoo,Office,130794.0,1933.0,,1758068.6002,879034.3001,6.720754010887349
Cockatoo_public_Caleb,Cockatoo,Public services,136817.0,1953.0,,2928589.0164,1464294.5082,10.702577225052442
Cockatoo_office_Jodie,Cockatoo,Office,31053.0,1915.0,,849472.7997,424736.39985,13.677789580716839
Cockatoo_office_Jimmy,Cockatoo,Office,14744.0,1910.0,,220821.3834,110410.6917,7.488516800054259
Cockatoo_education_Jack,Cockatoo,Education,31415.0,1912.0,,120326.767,60163.3835,1.9151164571064778
Cockatoo_education_Erik,Cockatoo,Education,140488.0,1961.0,,2679552.025,1339776.0125,9.536586843716188
Cockatoo_industrial_Nathaniel,Cockatoo,Manufacturing/industrial,111518.0,1968.0,,1329225.4086,664612.7043,5.959689954088129
Cockatoo_education_Rita,Cockatoo,Education,18342.0,1960.0,,204226.4583,102113.22915,5.567180740922473
Cockatoo_education_Brendan,Cockatoo,Education,116854.0,1978.0,,1123227.6336,561613.8168,4.806115467164154
Cockatoo_office_Laila,Cockatoo,Office,110380.0,1985.0,,3584731.833,1792365.9165,16.238140211088965
Cockatoo_education_Lionel,Cockatoo,Education,125507.0,1974.0,,5291140.4,2645570.2,21.079064912714035
Cockatoo_education_Melanie,Cockatoo,Education,34875.0,1993.0,,271045.9334,135522.9667,3.885963202867383
Cockatoo_education_Janet,Cockatoo,Education,322341.0,1995.0,,16112965.8255,8056482.91275,24.9936648231221
Cockatoo_education_Eunice,Cockatoo,Education,131271.0,2010.0,,6296692.5,3148346.25,23.983562629979204
Cockatoo_education_Flora,Cockatoo,Education,149762.0,2004.0,,14020831.6083,7010415.80415,46.810377827152415
Cockatoo_office_Elbert,Cockatoo,Office,40611.0,,,479283.8,239641.9,5.900911083204058
Cockatoo_office_Alton,Cockatoo,Office,42755.0,,,1576257.8083,788128.90415,18.433607862238333
Cockatoo_religion_Diedre,Cockatoo,Religious worship,22201.0,,,94515.5169,47257.75845,2.1286319737849646
Cockatoo_education_Christi,Cockatoo,Education,23232.0,,,55177.7499,27588.87495,1.1875376614152893
Cockatoo_education_Minh,Cockatoo,Education,50567.0,,,721710.2417,360855.12085,7.1361781567029885
Cockatoo_education_Doreen,Cockatoo,Education,91253.0,,,1440924.075,720462.0375,7.895214814855402
Cockatoo_office_Roxanna,Cockatoo,Office,21618.0,,,124632.4835,62316.24175,2.882609017948006
Cockatoo_lodging_Katharine,Cockatoo,Lodging/residential,61439.0,1903.0,,422076.5584,211038.2792,3.4349237324826247
Cockatoo_education_Mayra,Cockatoo,Education,124289.0,1904.0,,970420.6583,485210.32915,3.903887947847356
Cockatoo_assembly_Heath,Cockatoo,Entertainment/public assembly,111530.0,1988.0,,2094151.7998,1047075.8999,9.388289248632654
Cockatoo_education_Charity,Cockatoo,Education,233863.0,1921.0,,4308757.2169,2154378.60845,9.212139622129197
Cockatoo_education_Jon,Cockatoo,Education,113988.0,1923.0,,1810255.2,905127.6,7.940551637014423
Cockatoo_office_Georgia,Cockatoo,Office,157933.0,1932.0,,3939960.4915,1969980.24575,12.473518807025764
Cockatoo_utility_Sherri,Cockatoo,Utility,74922.0,1940.0,,909933.2335,454966.61675,6.072536995141614
Cockatoo_lodging_Homer,Cockatoo,Lodging/residential,129664.0,1941.0,,4279458.2499,2139729.12495,16.502106405401655
Cockatoo_office_Pansy,Cockatoo,Office,87977.0,1947.0,,878851.7998,439425.8999,4.994781589506348
Cockatoo_education_Helene,Cockatoo,Education,33695.0,1948.0,,1870558.0083,935279.00415,27.757204456150767
Cockatoo_assembly_Doyle,Cockatoo,Entertainment/public assembly,199037.0,1949.0,,4097954.3918,2048977.1959,10.29445377442385
Cockatoo_assembly_Pierre,Cockatoo,Entertainment/public assembly,53194.0,1953.0,,246067.4501,123033.72505,2.3129248608865662
Cockatoo_education_Maynard,Cockatoo,Education,4773.0,,,337035.5332,168517.7666,35.30646691808087
Cockatoo_public_Harland,Cockatoo,Public services,50577.0,1956.0,,816208.5331,408104.26655,8.068969423848785
Cockatoo_education_Evangeline,Cockatoo,Education,105434.0,2014.0,,2944492.9335,1472246.46675,13.963678384107592
Cockatoo_office_Giovanni,Cockatoo,Office,115288.0,1957.0,,2112996.0167,1056498.00835,9.163989386146
Cockatoo_public_Leah,Cockatoo,Public services,240026.0,1960.0,,2701623.2917,1350811.64585,5.627772182388575
Cockatoo_education_Nelda,Cockatoo,Education,74599.0,1984.0,,1971280.9414,985640.4707,13.212515860802423
Cockatoo_education_Tyler,Cockatoo,Education,214505.0,1990.0,,12414941.3671,6207470.68355,28.93858270692991
Cockatoo_office_Kristin,Cockatoo,Office,49553.0,1963.0,,1780493.4416,890246.7208,17.96554640082336
Cockatoo_education_Terrence,Cockatoo,Education,204029.0,2010.0,,6996301.3332,3498150.6666,17.145360054698106
Cockatoo_office_Delores,Cockatoo,Office,84615.0,1963.0,,1170919.0251,585459.51255,6.9190984169473495
Cockatoo_public_Valerie,Cockatoo,Public services,243072.0,1965.0,,7117710.6583,3558855.32915,14.641157061076553
Cockatoo_education_June,Cockatoo,Education,105612.0,1967.0,,1678211.5001,839105.75005,7.945174317785858
Cockatoo_assembly_Rodger,Cockatoo,Entertainment/public assembly,82035.0,1975.0,,1378444.5498,689222.2749,8.401563660632656
Cockatoo_office_Christy,Cockatoo,Office,187041.0,1973.0,,3091037.5331,1545518.76655,8.262994565629995
Cockatoo_assembly_Tabitha,Cockatoo,Entertainment/public assembly,17104.0,1953.0,,195205.2249,97602.61245,5.706420278882133
Cockatoo_assembly_Meredith,Cockatoo,Entertainment/public assembly,93608.0,1951.0,,1079226.0751,539613.03755,5.764603853837279
Cockatoo_assembly_Emilio,Cockatoo,Entertainment/public assembly,68693.0,1956.0,,4243518.8416,2121759.4208,30.887563809995196
Cockatoo_assembly_Fernanda,Cockatoo,Entertainment/public assembly,76153.0,1963.0,,1315597.7084,657798.8542,8.637858708127059
Cockatoo_assembly_Valencia,Cockatoo,Entertainment/public assembly,151900.0,1990.0,,1766281.4584,883140.7292,5.813961350888742
Cockatoo_assembly_Genoveva,Cockatoo,Entertainment/public assembly,16351.0,2002.0,,237211.9083,118605.95415,7.253743144150206
Cockatoo_lodging_Albert,Cockatoo,Lodging/residential,98624.0,,,1142128.6499,571064.32495,5.790318025531311
Cockatoo_lodging_Kerri,Cockatoo,Lodging/residential,96336.0,1913.0,,263027.6084,131513.8042,1.3651574094834746
Cockatoo_lodging_Ana,Cockatoo,Lodging/residential,20291.0,1925.0,,209961.8915,104980.94575,5.173768949287862
Cockatoo_lodging_Cletus,Cockatoo,Lodging/residential,166814.0,1929.0,,1348119.9834,674059.9917,4.0407878937019674
Cockatoo_lodging_Aimee,Cockatoo,Lodging/residential,21168.0,1928.0,,542986.0749,271493.03745,12.825634800170068
Cockatoo_lodging_Emory,Cockatoo,Lodging/residential,168791.0,1946.0,,1295383.8834,647691.9417,3.8372421616081422
Cockatoo_lodging_Javier,Cockatoo,Lodging/residential,133594.0,1961.0,,1508170.1918,754085.0959,5.644603020345225
Cockatoo_lodging_Josephine,Cockatoo,Lodging/residential,78438.0,2004.0,,1306996.4835,653498.24175,8.331398579132564
Cockatoo_lodging_Tessie,Cockatoo,Lodging/residential,169290.0,2006.0,,3682977.0498,1841488.5249,10.877715901116428
Cockatoo_lodging_Kyle,Cockatoo,Lodging/residential,142901.0,2007.0,,3742237.8167,1871118.90835,13.093812557994696
Cockatoo_lodging_Lynne,Cockatoo,Lodging/residential,136522.0,2005.0,,2052832.8249,1026416.41245,7.518322412871186
Cockatoo_lodging_Raphael,Cockatoo,Lodging/residential,83141.0,2006.0,,1543143.0918,771571.5459,9.280277431111005
Cockatoo_assembly_Griselda,Cockatoo,Entertainment/public assembly,28760.0,2007.0,,617208.2502,308604.1251,10.73032423852573
Cockatoo_lodging_Lana,Cockatoo,Lodging/residential,48881.0,1902.0,,542286.3167,271143.15835,5.547005142079744
Cockatoo_office_Lorraine,Cockatoo,Office,11524.0,1994.0,,108639.5167,54319.75835,4.713620127559874
Cockatoo_education_Magdalena,Cockatoo,Education,9111.0,1958.0,,176544.7917,88272.39585,9.688551843924927
Cockatoo_lodging_Alicia,Cockatoo,Lodging/residential,39538.0,1953.0,,387971.7001,193985.85005,4.906314180029339
Cockatoo_lodging_Jim,Cockatoo,Lodging/residential,65999.0,1975.0,,821287.5834,410643.7917,6.221969904089456
Cockatoo_lodging_Jarrod,Cockatoo,Lodging/residential,65663.0,1975.0,,952786.025,476393.0125,7.255121034677063
Cockatoo_lodging_Carmen,Cockatoo,Lodging/residential,40492.0,1975.0,,284138.4,142069.2,3.508574533241134
Cockatoo_lodging_Eric,Cockatoo,Lodging/residential,41236.0,1975.0,,309726.1835,154863.09175,3.7555313742846055
Cockatoo_lodging_Olga,Cockatoo,Lodging/residential,40451.0,1975.0,,1111692.2833,555846.14165,13.741221271414798
Cockatoo_lodging_Linwood,Cockatoo,Lodging/residential,41302.0,1975.0,,289926.1167,144963.05835,3.5098314452084645
Cockatoo_lodging_Johnathan,Cockatoo,Lodging/residential,40629.0,1975.0,,144852.5584,72426.2792,1.7826251987496617
Cockatoo_assembly_Ed,Cockatoo,Entertainment/public assembly,95079.0,1975.0,,2571697.9168,1285848.9584,13.524005915081142
Cockatoo_education_Shawn,Cockatoo,Education,47934.0,,,1950789.4583,975394.72915,20.348702990570366
Cockatoo_lodging_Judi,Cockatoo,Lodging/residential,19876.0,1932.0,,243230.0916,121615.0458,6.118688156570739
Cockatoo_lodging_Mandy,Cockatoo,Lodging/residential,18277.0,1965.0,,197549.9412,98774.9706,5.404331706516387
Cockatoo_lodging_Tesha,Cockatoo,Lodging/residential,24103.0,1964.0,,343325.5414,171662.7707,7.122049981330124
Cockatoo_education_Oliver,Cockatoo,Education,180625.0,1933.0,,2712466.7833,1356233.39165,7.508558569688581
Cockatoo_education_Amira,Cockatoo,Education,28432.0,1933.0,,753603.8918,376801.9459,13.252741484946538
Cockatoo_education_Julia,Cockatoo,Education,40461.0,2002.0,,529099.8668,264549.9334,6.53839335162255
Cockatoo_office_Ada,Cockatoo,Office,53303.0,1981.0,,5950213.1166,2975106.5583,55.814992745248865
Cockatoo_public_Shad,Cockatoo,Public services,111360.0,2000.0,,2091051.0499,1045525.52495,9.388699038703304
